0 	 0 	 -0.863 	  0.000 	 -0.000
0 	 1 	 -0.846 	  0.000 	 -0.000
0 	 2 	 -0.793 	  0.000 	 -0.000
0 	 3 	 -0.709 	  0.000 	 -0.000
0 	 4 	 -0.595 	  0.000 	 -0.000
0 	 5 	 -0.457 	  0.000 	 -0.000
0 	 6 	 -0.300 	  0.000 	 -0.000
0 	 7 	 -0.131 	  0.000 	 -0.000
0 	 8 	  0.044 	  0.000 	  0.000
0 	 9 	  0.216 	  0.000 	  0.000
0 	 10 	  0.380 	  0.000 	  0.000
0 	 11 	  0.529 	  0.000 	  0.000
0 	 12 	  0.655 	  0.000 	  0.000
0 	 13 	  0.755 	  0.000 	  0.000
0 	 14 	  0.824 	  0.000 	  0.000
0 	 15 	  0.859 	  0.000 	  0.000
0 	 16 	  0.859 	 -0.000 	  0.000
0 	 17 	  0.824 	 -0.000 	  0.000
0 	 18 	  0.755 	 -0.000 	  0.000
0 	 19 	  0.655 	 -0.000 	  0.000
0 	 20 	  0.529 	 -0.000 	  0.000
0 	 21 	  0.380 	 -0.000 	  0.000
0 	 22 	  0.216 	 -0.000 	  0.000
0 	 23 	  0.044 	 -0.000 	  0.000
0 	 24 	 -0.131 	 -0.000 	 -0.000
0 	 25 	 -0.300 	 -0.000 	 -0.000
0 	 26 	 -0.457 	 -0.000 	 -0.000
0 	 27 	 -0.595 	 -0.000 	 -0.000
0 	 28 	 -0.709 	 -0.000 	 -0.000
0 	 29 	 -0.793 	 -0.000 	 -0.000
0 	 30 	 -0.846 	 -0.000 	 -0.000

1 	 0 	 -0.846 	  0.000 	 -0.087
1 	 1 	 -0.828 	  0.000 	 -0.085
1 	 2 	 -0.777 	  0.000 	 -0.080
1 	 3 	 -0.694 	  0.000 	 -0.071
1 	 4 	 -0.583 	  0.000 	 -0.060
1 	 5 	 -0.447 	  0.000 	 -0.046
1 	 6 	 -0.294 	  0.000 	 -0.030
1 	 7 	 -0.128 	  0.000 	 -0.013
1 	 8 	  0.043 	  0.000 	  0.004
