2 	 24 	 -0.579 	 -0.869 	 -0.126 	  0.015 
2 	 25 	 -0.937 	 -0.791 	 -0.203 	  0.024 
2 	 26 	 -1.254 	 -0.679 	 -0.272 	  0.032 
2 	 27 	 -1.516 	 -0.537 	 -0.329 	  0.038 
2 	 28 	 -1.712 	 -0.372 	 -0.372 	  0.043 
2 	 29 	 -1.833 	 -0.190 	 -0.398 	  0.046 
2 	 30 	 -1.895 	 -0.000 	 -0.407 	  0.068 

3 	 0 	 -1.678 	  0.000 	 -0.588 	  0.060 
3 	 1 	 -1.624 	  0.168 	 -0.575 	  0.041 
3 	 2 	 -1.516 	  0.329 	 -0.537 	  0.038 
3 	 3 	 -1.343 	  0.476 	 -0.476 	  0.034 
3 	 4 	 -1.111 	  0.601 	 -0.393 	  0.028 
3 	 5 	 -0.830 	  0.701 	 -0.294 	  0.021 
3 	 6 	 -0.513 	  0.769 	 -0.182 	  0.013 
3 	 7 	 -0.173 	  0.805 	 -0.061 	  0.004 
3 	 8 	  0.173 	  0.805 	  0.061 	  0.004 
3 	 9 	  0.513 	  0.769 	  0.182 	  0.013 
3 	 10 	  0.830 	  0.701 	  0.294 	  0.021 
3 	 11 	  1.111 	  0.601 	  0.393 	  0.028 
3 	 12 	  1.343 	  0.476 	  0.476 	  0.034 
3 	 13 	  1.516 	  0.329 	  0.537 	  0.038 
3 	 14 	  1.624 	  0.168 	  0.575 	  0.041 
3 	 15 	  1.660 	  0.000 	  0.588 	  0.042 
3 	 16 	  1.624 	 -0.168 	  0.575 	  0.041 
3 	 17 	  1.516 	 -0.329 	  0.537 	  0.038 
3 	 18 	  1.343 	 -0.476 	  0.476 	  0.034 
3 	 19 	  1.111 	 -0.601 	  0.393 	  0.028 
3 	 20 	  0.830 	 -0.701 	  0.294 	  0.021 
3 	 21 	  0.513 	 -0.769 	  0.182 	  0.013 
3 	 22 	  0.173 	 -0.805 	  0.061 	  0.004 
3 	 23 	 -0.173 	 -0.805 	 -0.061 	  0.004 
3 	 24 	 -0.513 	 -0.769 	 -0.182 	  0.013 
3 	 25 	 -0.830 	 -0.701 	 -0.294 	  0.021 
3 	 26 	 -1.111 	 -0.601 	 -0.393 	  0.028 
3 	 27 	 -1.343 	 -0.476 	 -0.476 	  0.034 
3 	 28 	 -1.516 	 -0.329 	 -0.537 	  0.038 
3 	 29 	 -1.624 	 -0.168 	 -0.575 	  0.041 
3 	 30 	 -1.678 	 -0.000 	 -0.588 	  0.060 

4 	 0 	 -1.388 	  0.000 	 -0.743 	  0.050 
4 	 1 	 -1.343 	  0.139 	 -0.727 	  0.034 
4 	 2 	 -1.254 	  0.272 	 -0.679 	  0.032 
4 	 3 	 -1.111 	  0.393 	 -0.601 	  0.028 
4 	 4 	 -0.919 	  0.497 	 -0.497 	  0.023 
4 	 5 	 -0.686 	  0.579 	 -0.372 	  0.017 
4 	 6 	 -0.424 	  0.636 	 -0.230 	  0.011 
4 	 7 	 -0.143 	  0.665 	 -0.078 	  0.004 
4 	 8 	  0.143 	  0.665 	  0.078 	  0.004 
4 	 9 	  0.424 	  0.636 	  0.230 	  0.011 
4 	 10 	  0.686 	  0.579 	  0.372 	  0.017 
4 	 11 	  0.919 	  0.497 	  0.497 	  0.023 
4 	 12 	  1.111 	  0.393 	  0.601 	  0.028 
4 	 13 	  1.254 	  0.272 	  0.679 	  0.032 
4 	 14 	  1.343 	  0.139 	  0.727 	  0.034 
4 	 15 	  1.373 	  0.000 	  0.743 	  0.035 
4 	 16 	  1.343 	 -0.139 	  0.727 	  0.034 
4 	 17 	  1.254 	 -0.272 	  0.679 	  0.032 
4 	 18 	  1.111 	 -0.393 	  0.601 	  0.028 
4 	 19 	  0.919 	 -0.497 	  0.497 	  0.023 
4 	 20 	  0.686 	 -0.579 	  0.372 	  0.017 
4 	 21 	  0.424 	 -0.636 	  0.230 	  0.011 
4 	 22 	  0.143 	 -0.665 	  0.078 	  0.004 
4 	 23 	 -0.143 	 -0.665 	 -0.078 	  0.004 
4 	 24 	 -0.424 	 -0.636 	 -0.230 	  0.011 
4 	 25 	 -0.686 	 -0.579 	 -0.372 	  0.017 
4 	 26 	 -0.919 	 -0.497 	 -0.497 	  0.023 
4 	 27 	 -1.111 	 -0.393 	 -0.601 	  0.028 
4 	 28 	 -1.254 	 -0.272 	 -0.679 	  0.032 
4 	 29 	 -1.343 	 -0.139 	 -0.727 	  0.034 
4 	 30 	 -1.388 	 -0.000 	 -0.743 	  0.050 

5 	 0 	 -1.037 	  0.000 	 -0.866 	  0.037 
5 	 1 	 -1.003 	  0.104 	 -0.847 	  0.025 
5 	 2 	 -0.937 	  0.203 	 -0.791 	  0.024 
5 	 3 	 -0.830 	  0.294 	 -0.701 	  0.021 
5 	 4 	 -0.686 	  0.372 	 -0.579 	  0.017 
5 	 5 	 -0.513 	  0.433 	 -0.433 	  0.013 
5 	 6 	 -0.317 	  0.476 	 -0.268 	  0.008 
5 	 7 	 -0.107 	  0.497 	 -0.091 	  0.003 
5 	 8 	  0.107 	  0.497 	  0.091 	  0.003 
5 	 9 	  0.317 	  0.476 	  0.268 	  0.008 
5 	 10 	  0.513 	  0.433 	  0.433 	  0.013 
5 	 11 	  0.686 	  0.372 	  0.579 	  0.017 
5 	 12 	  0.830 	  0.294 	  0.701 	  0.021 
5 	 13 	  0.937 	  0.203 	  0.791 	  0.024 
5 	 14 	  1.003 	  0.104 	  0.847 	  0.025 
5 	 15 	  1.026 	  0.000 	  0.866 	  0.026 
5 	 16 	  1.003 	 -0.104 	  0.847 	  0.025 
5 	 17 	  0.937 	 -0.203 	  0.791 	  0.024 
5 	 18 	  0.830 	 -0.294 	  0.701 	  0.021 
5 	 19 	  0.686 	 -0.372 	  0.579 	  0.017 
5 	 20 	  0.513 	 -0.433 	  0.433 	  0.013 
5 	 21 	  0.317 	 -0.476 	  0.268 	  0.008 
5 	 22 	  0.107 	 -0.497 	  0.091 	  0.003 
5 	 23 	 -0.107 	 -0.497 	 -0.091 	  0.003 
5 	 24 	 -0.317 	 -0.476 	 -0.268 	  0.008 
5 	 25 	 -0.513 	 -0.433 	 -0.433 	  0.013 
5 	 26 	 -0.686 	 -0.372 	 -0.579 	  0.017 
5 	 27 	 -0.830 	 -0.294 	 -0.701 	  0.021 
5 	 28 	 -0.937 	 -0.203 	 -0.791 	  0.024 
5 	 29 	 -1.003 	 -0.104 	 -0.847 	  0.025 
5 	 30 	 -1.037 	 -0.000 	 -0.866 	  0.037 

6 	 0 	 -0.641 	  0.000 	 -0.951 	  0.023 
6 	 1 	 -0.620 	  0.064 	 -0.930 	  0.016 
6 	 2 	 -0.579 	  0.126 	 -0.869 	  0.015 
6 	 3 	 -0.513 	  0.182 	 -0.769 	  0.013 
6 	 4 	 -0.424 	  0.230 	 -0.636 	  0.011 
6 	 5 	 -0.317 	  0.268 	 -0.476 	  0.008 
6 	 6 	 -0.196 	  0.294 	 -0.294 	  0.005 
6 	 7 	 -0.066 	  0.307 	 -0.099 	  0.002 
6 	 8 	  0.066 	  0.307 	  0.099 	  0.002 
6 	 9 	  0.196 	  0.294 	  0.294 	  0.005 
6 	 10 	  0.317 	  0.268 	  0.476 	  0.008 
6 	 11 	  0.424 	  0.230 	  0.636 	  0.011 
6 	 12 	  0.513 	  0.182 	  0.769 	  0.013 
6 	 13 	  0.579 	  0.126 	  0.869 	  0.015 
6 	 14 	  0.620 	  0.064 	  0.930 	  0.016 
6 	 15 	  0.634 	  0.000 	  0.951 	  0.016 
6 	 16 	  0.620 	 -0.064 	  0.930 	  0.016 
6 	 17 	  0.579 	 -0.126 	  0.869 	  0.015 
6 	 18 	  0.513 	 -0.182 	  0.769 	  0.013 
6 	 19 	  0.424 	 -0.230 	  0.636 	  0.011 
6 	 20 	  0.317 	 -0.268 	  0.476 	  0.008 
6 	 21 	  0.196 	 -0.294 	  0.294 	  0.005 
6 	 22 	  0.066 	 -0.307 	  0.099 	  0.002 
6 	 23 	 -0.066 	 -0.307 	 -0.099 	  0.002 
6 	 24 	 -0.196 	 -0.294 	 -0.294 	  0.005 
6 	 25 	 -0.317 	 -0.268 	 -0.476 	  0.008 
6 	 26 	 -0.424 	 -0.230 	 -0.636 	  0.011 
