0 	 0 	 -2.000 	  0.000 	 -0.000
0 	 1 	 -1.956 	  0.208 	 -0.000
0 	 2 	 -1.827 	  0.407 	 -0.000
0 	 3 	 -1.618 	  0.588 	 -0.000
0 	 4 	 -1.338 	  0.743 	 -0.000
0 	 5 	 -1.000 	  0.866 	 -0.000
0 	 6 	 -0.618 	  0.951 	 -0.000
0 	 7 	 -0.209 	  0.995 	 -0.000
0 	 8 	  0.209 	  0.995 	  0.000
0 	 9 	  0.618 	  0.951 	  0.000
0 	 10 	  1.000 	  0.866 	  0.000
0 	 11 	  1.338 	  0.743 	  0.000
0 	 12 	  1.618 	  0.588 	  0.000
0 	 13 	  1.827 	  0.407 	  0.000
0 	 14 	  1.956 	  0.208 	  0.000
0 	 15 	  2.000 	  0.000 	  0.000
0 	 16 	  1.956 	 -0.208 	  0.000
0 	 17 	  1.827 	 -0.407 	  0.000
0 	 18 	  1.618 	 -0.588 	  0.000
0 	 19 	  1.338 	 -0.743 	  0.000
0 	 20 	  1.000 	 -0.866 	  0.000
0 	 21 	  0.618 	 -0.951 	  0.000
0 	 22 	  0.209 	 -0.995 	  0.000
0 	 23 	 -0.209 	 -0.995 	 -0.000
0 	 24 	 -0.618 	 -0.951 	 -0.000
0 	 25 	 -1.000 	 -0.866 	 -0.000
0 	 26 	 -1.338 	 -0.743 	 -0.000
0 	 27 	 -1.618 	 -0.588 	 -0.000
0 	 28 	 -1.827 	 -0.407 	 -0.000
0 	 29 	 -1.956 	 -0.208 	 -0.000

1 	 0 	 -1.956 	  0.000 	 -0.208
1 	 1 	 -1.914 	  0.203 	 -0.203
1 	 2 	 -1.787 	  0.398 	 -0.190
1 	 3 	 -1.583 	  0.575 	 -0.168
1 	 4 	 -1.309 	  0.727 	 -0.139
1 	 5 	 -0.978 	  0.847 	 -0.104
1 	 6 	 -0.605 	  0.930 	 -0.064
1 	 7 	 -0.204 	  0.973 	 -0.022
1 	 8 	  0.204 	  0.973 	  0.022
1 	 9 	  0.605 	  0.930 	  0.064
1 	 10 	  0.978 	  0.847 	  0.104
1 	 11 	  1.309 	  0.727 	  0.139
1 	 12 	  1.583 	  0.575 	  0.168
1 	 13 	  1.787 	  0.398 	  0.190
1 	 14 	  1.914 	  0.203 	  0.203
1 	 15 	  1.956 	  0.000 	  0.208
1 	 16 	  1.914 	 -0.203 	  0.203
1 	 17 	  1.787 	 -0.398 	  0.190
1 	 18 	  1.583 	 -0.575 	  0.168
1 	 19 	  1.309 	 -0.727 	  0.139
1 	 20 	  0.978 	 -0.847 	  0.104
1 	 21 	  0.605 	 -0.930 	  0.064
1 	 22 	  0.204 	 -0.973 	  0.022
1 	 23 	 -0.204 	 -0.973 	 -0.022
1 	 24 	 -0.605 	 -0.930 	 -0.064
1 	 25 	 -0.978 	 -0.847 	 -0.104
1 	 26 	 -1.309 	 -0.727 	 -0.139
1 	 27 	 -1.583 	 -0.575 	 -0.168
1 	 28 	 -1.787 	 -0.398 	 -0.190
1 	 29 	 -1.914 	 -0.203 	 -0.203

2 	 0 	 -1.827 	  0.000 	 -0.407
2 	 1 	 -1.787 	  0.190 	 -0.398
2 	 2 	 -1.669 	  0.372 	 -0.372
2 	 3 	 -1.478 	  0.537 	 -0.329
2 	 4 	 -1.223 	  0.679 	 -0.272
2 	 5 	 -0.914 	  0.791 	 -0.203
2 	 6 	 -0.565 	  0.869 	 -0.126
2 	 7 	 -0.191 	  0.909 	 -0.043
2 	 8 	  0.191 	  0.909 	  0.043
2 	 9 	  0.565 	  0.869 	  0.126
2 	 10 	  0.914 	  0.791 	  0.203
2 	 11 	  1.223 	  0.679 	  0.272
2 	 12 	  1.478 	  0.537 	  0.329
2 	 13 	  1.669 	  0.372 	  0.372
2 	 14 	  1.787 	  0.190 	  0.398
2 	 15 	  1.827 	  0.000 	  0.407
2 	 16 	  1.787 	 -0.190 	  0.398
2 	 17 	  1.669 	 -0.372 	  0.372
2 	 18 	  1.478 	 -0.537 	  0.329
2 	 19 	  1.223 	 -0.679 	  0.272
2 	 20 	  0.914 	 -0.791 	  0.203
2 	 21 	  0.565 	 -0.869 	  0.126
2 	 22 	  0.191 	 -0.909 	  0.043
2 	 23 	 -0.191 	 -0.909 	 -0.043
2 	 24 	 -0.565 	 -0.869 	 -0.126
2 	 25 	 -0.914 	 -0.791 	 -0.203
2 	 26 	 -1.223 	 -0.679 	 -0.272
2 	 27 	 -1.478 	 -0.537 	 -0.329
2 	 28 	 -1.669 	 -0.372 	 -0.372
2 	 29 	 -1.787 	 -0.190 	 -0.398

3 	 0 	 -1.618 	  0.000 	 -0.588
3 	 1 	 -1.583 	  0.168 	 -0.575
3 	 2 	 -1.478 	  0.329 	 -0.537
3 	 3 	 -1.309 	  0.476 	 -0.476
3 	 4 	 -1.083 	  0.601 	 -0.393
3 	 5 	 -0.809 	  0.701 	 -0.294
3 	 6 	 -0.500 	  0.769 	 -0.182
3 	 7 	 -0.169 	  0.805 	 -0.061
3 	 8 	  0.169 	  0.805 	  0.061
3 	 9 	  0.500 	  0.769 	  0.182
3 	 10 	  0.809 	  0.701 	  0.294
3 	 11 	  1.083 	  0.601 	  0.393
3 	 12 	  1.309 	  0.476 	  0.476
3 	 13 	  1.478 	  0.329 	  0.537
3 	 14 	  1.583 	  0.168 	  0.575
3 	 15 	  1.618 	  0.000 	  0.588
3 	 16 	  1.583 	 -0.168 	  0.575
3 	 17 	  1.478 	 -0.329 	  0.537
3 	 18 	  1.309 	 -0.476 	  0.476
3 	 19 	  1.083 	 -0.601 	  0.393
3 	 20 	  0.809 	 -0.701 	  0.294
3 	 21 	  0.500 	 -0.769 	  0.182
3 	 22 	  0.169 	 -0.805 	  0.061
3 	 23 	 -0.169 	 -0.805 	 -0.061
3 	 24 	 -0.500 	 -0.769 	 -0.182
3 	 25 	 -0.809 	 -0.701 	 -0.294
3 	 26 	 -1.083 	 -0.601 	 -0.393
3 	 27 	 -1.309 	 -0.476 	 -0.476
3 	 28 	 -1.478 	 -0.329 	 -0.537
3 	 29 	 -1.583 	 -0.168 	 -0.575

4 	 0 	 -1.338 	  0.000 	 -0.743
4 	 1 	 -1.309 	  0.139 	 -0.727
4 	 2 	 -1.223 	  0.272 	 -0.679
4 	 3 	 -1.083 	  0.393 	 -0.601
4 	 4 	 -0.895 	  0.497 	 -0.497
4 	 5 	 -0.669 	  0.579 	 -0.372
4 	 6 	 -0.414 	  0.636 	 -0.230
4 	 7 	 -0.140 	  0.665 	 -0.078
4 	 8 	  0.140 	  0.665 	  0.078
4 	 9 	  0.414 	  0.636 	  0.230
4 	 10 	  0.669 	  0.579 	  0.372
4 	 11 	  0.895 	  0.497 	  0.497
4 	 12 	  1.083 	  0.393 	  0.601
4 	 13 	  1.223 	  0.272 	  0.679
4 	 14 	  1.309 	  0.139 	  0.727
4 	 15 	  1.338 	  0.000 	  0.743
4 	 16 	  1.309 	 -0.139 	  0.727
4 	 17 	  1.223 	 -0.272 	  0.679
4 	 18 	  1.083 	 -0.393 	  0.601
4 	 19 	  0.895 	 -0.497 	  0.497
4 	 20 	  0.669 	 -0.579 	  0.372
4 	 21 	  0.414 	 -0.636 	  0.230
4 	 22 	  0.140 	 -0.665 	  0.078
4 	 23 	 -0.140 	 -0.665 	 -0.078
4 	 24 	 -0.414 	 -0.636 	 -0.230
4 	 25 	 -0.669 	 -0.579 	 -0.372
4 	 26 	 -0.895 	 -0.497 	 -0.497
4 	 27 	 -1.083 	 -0.393 	 -0.601
4 	 28 	 -1.223 	 -0.272 	 -0.679
4 	 29 	 -1.309 	 -0.139 	 -0.727

5 	 0 	 -1.000 	  0.000 	 -0.866
5 	 1 	 -0.978 	  0.104 	 -0.847
5 	 2 	 -0.914 	  0.203 	 -0.791
5 	 3 	 -0.809 	  0.294 	 -0.701
5 	 4 	 -0.669 	  0.372 	 -0.579
5 	 5 	 -0.500 	  0.433 	 -0.433
5 	 6 	 -0.309 	  0.476 	 -0.268
5 	 7 	 -0.105 	  0.497 	 -0.091
5 	 8 	  0.105 	  0.497 	  0.091
5 	 9 	  0.309 	  0.476 	  0.268
5 	 10 	  0.500 	  0.433 	  0.433
5 	 11 	  0.669 	  0.372 	  0.579
5 	 12 	  0.809 	  0.294 	  0.701
5 	 13 	  0.914 	  0.203 	  0.791
5 	 14 	  0.978 	  0.104 	  0.847
5 	 15 	  1.000 	  0.000 	  0.866
5 	 16 	  0.978 	 -0.104 	  0.847
5 	 17 	  0.914 	 -0.203 	  0.791
5 	 18 	  0.809 	 -0.294 	  0.701
5 	 19 	  0.669 	 -0.372 	  0.579
5 	 20 	  0.500 	 -0.433 	  0.433
5 	 21 	  0.309 	 -0.476 	  0.268
5 	 22 	  0.105 	 -0.497 	  0.091
5 	 23 	 -0.105 	 -0.497 	 -0.091
5 	 24 	 -0.309 	 -0.476 	 -0.268
5 	 25 	 -0.500 	 -0.433 	 -0.433
5 	 26 	 -0.669 	 -0.372 	 -0.579
5 	 27 	 -0.809 	 -0.294 	 -0.701
5 	 28 	 -0.914 	 -0.203 	 -0.791
5 	 29 	 -0.978 	 -0.104 	 -0.847

6 	 0 	 -0.618 	  0.000 	 -0.951
6 	 1 	 -0.605 	  0.064 	 -0.930
6 	 2 	 -0.565 	  0.126 	 -0.869
6 	 3 	 -0.500 	  0.182 	 -0.769
6 	 4 	 -0.414 	  0.230 	 -0.636
6 	 5 	 -0.309 	  0.268 	 -0.476
6 	 6 	 -0.191 	  0.294 	 -0.294
6 	 7 	 -0.065 	  0.307 	 -0.099
6 	 8 	  0.065 	  0.307 	  0.099
6 	 9 	  0.191 	  0.294 	  0.294
6 	 10 	  0.309 	  0.268 	  0.476
6 	 11 	  0.414 	  0.230 	  0.636
6 	 12 	  0.500 	  0.182 	  0.769
6 	 13 	  0.565 	  0.126 	  0.869
6 	 14 	  0.605 	  0.064 	  0.930
6 	 15 	  0.618 	  0.000 	  0.951
6 	 16 	  0.605 	 -0.064 	  0.930
6 	 17 	  0.565 	 -0.126 	  0.869
6 	 18 	  0.500 	 -0.182 	  0.769
6 	 19 	  0.414 	 -0.230 	  0.636
6 	 20 	  0.309 	 -0.268 	  0.476
6 	 21 	  0.191 	 -0.294 	  0.294
6 	 22 	  0.065 	 -0.307 	  0.099
6 	 23 	 -0.065 	 -0.307 	 -0.099
6 	 24 	 -0.191 	 -0.294 	 -0.294
6 	 25 	 -0.309 	 -0.268 	 -0.476
6 	 26 	 -0.414 	 -0.230 	 -0.636
6 	 27 	 -0.500 	 -0.182 	 -0.769
6 	 28 	 -0.565 	 -0.126 	 -0.869
6 	 29 	 -0.605 	 -0.064 	 -0.930

7 	 0 	 -0.209 	  0.000 	 -0.995
7 	 1 	 -0.204 	  0.022 	 -0.973
7 	 2 	 -0.191 	  0.043 	 -0.909
7 	 3 	 -0.169 	  0.061 	 -0.805
7 	 4 	 -0.140 	  0.078 	 -0.665
7 	 5 	 -0.105 	  0.091 	 -0.497
7 	 6 	 -0.065 	  0.099 	 -0.307
7 	 7 	 -0.022 	  0.104 	 -0.104
7 	 8 	  0.022 	  0.104 	  0.104
7 	 9 	  0.065 	  0.099 	  0.307
7 	 10 	  0.105 	  0.091 	  0.497
7 	 11 	  0.140 	  0.078 	  0.665
7 	 12 	  0.169 	  0.061 	  0.805
7 	 13 	  0.191 	  0.043 	  0.909
7 	 14 	  0.204 	  0.022 	  0.973
7 	 15 	  0.209 	  0.000 	  0.995
7 	 16 	  0.204 	 -0.022 	  0.973
7 	 17 	  0.191 	 -0.043 	  0.909
7 	 18 	  0.169 	 -0.061 	  0.805
7 	 19 	  0.140 	 -0.078 	  0.665
7 	 20 	  0.105 	 -0.091 	  0.497
7 	 21 	  0.065 	 -0.099 	  0.307
7 	 22 	  0.022 	 -0.104 	  0.104
7 	 23 	 -0.022 	 -0.104 	 -0.104
7 	 24 	 -0.065 	 -0.099 	 -0.307
7 	 25 	 -0.105 	 -0.091 	 -0.497
7 	 26 	 -0.140 	 -0.078 	 -0.665
7 	 27 	 -0.169 	 -0.061 	 -0.805
7 	 28 	 -0.191 	 -0.043 	 -0.909
7 	 29 	 -0.204 	 -0.022 	 -0.973

8 	 0 	  0.209 	 -0.000 	 -0.995
8 	 1 	  0.204 	 -0.022 	 -0.973
8 	 2 	  0.191 	 -0.043 	 -0.909
8 	 3 	  0.169 	 -0.061 	 -0.805
8 	 4 	  0.140 	 -0.078 	 -0.665
8 	 5 	  0.105 	 -0.091 	 -0.497
8 	 6 	  0.065 	 -0.099 	 -0.307
8 	 7 	  0.022 	 -0.104 	 -0.104
8 	 8 	 -0.022 	 -0.104 	  0.104
8 	 9 	 -0.065 	 -0.099 	  0.307
8 	 10 	 -0.105 	 -0.091 	  0.497
8 	 11 	 -0.140 	 -0.078 	  0.665
8 	 12 	 -0.169 	 -0.061 	  0.805
8 	 13 	 -0.191 	 -0.043 	  0.909
8 	 14 	 -0.204 	 -0.022 	  0.973
8 	 15 	 -0.209 	 -0.000 	  0.995
8 	 16 	 -0.204 	  0.022 	  0.973
8 	 17 	 -0.191 	  0.043 	  0.909
8 	 18 	 -0.169 	  0.061 	  0.805
8 	 19 	 -0.140 	  0.078 	  0.665
8 	 20 	 -0.105 	  0.091 	  0.497
8 	 21 	 -0.065 	  0.099 	  0.307
8 	 22 	 -0.022 	  0.104 	  0.104
8 	 23 	  0.022 	  0.104 	 -0.104
8 	 24 	  0.065 	  0.099 	 -0.307
8 	 25 	  0.105 	  0.091 	 -0.497
8 	 26 	  0.140 	  0.078 	 -0.665
8 	 27 	  0.169 	  0.061 	 -0.805
8 	 28 	  0.191 	  0.043 	 -0.909
8 	 29 	  0.204 	  0.022 	 -0.973

9 	 0 	  0.618 	 -0.000 	 -0.951
9 	 1 	  0.605 	 -0.064 	 -0.930
9 	 2 	  0.565 	 -0.126 	 -0.869
9 	 3 	  0.500 	 -0.182 	 -0.769
9 	 4 	  0.414 	 -0.230 	 -0.636
9 	 5 	  0.309 	 -0.268 	 -0.476
9 	 6 	  0.191 	 -0.294 	 -0.294
9 	 7 	  0.065 	 -0.307 	 -0.099
9 	 8 	 -0.065 	 -0.307 	  0.099
9 	 9 	 -0.191 	 -0.294 	  0.294
9 	 10 	 -0.309 	 -0.268 	  0.476
9 	 11 	 -0.414 	 -0.230 	  0.636
9 	 12 	 -0.500 	 -0.182 	  0.769
9 	 13 	 -0.565 	 -0.126 	  0.869
9 	 14 	 -0.605 	 -0.064 	  0.930
9 	 15 	 -0.618 	 -0.000 	  0.951
9 	 16 	 -0.605 	  0.064 	  0.930
9 	 17 	 -0.565 	  0.126 	  0.869
9 	 18 	 -0.500 	  0.182 	  0.769
9 	 19 	 -0.414 	  0.230 	  0.636
9 	 20 	 -0.309 	  0.268 	  0.476
9 	 21 	 -0.191 	  0.294 	  0.294
9 	 22 	 -0.065 	  0.307 	  0.099
9 	 23 	  0.065 	  0.307 	 -0.099
9 	 24 	  0.191 	  0.294 	 -0.294
9 	 25 	  0.309 	  0.268 	 -0.476
9 	 26 	  0.414 	  0.230 	 -0.636
9 	 27 	  0.500 	  0.182 	 -0.769
9 	 28 	  0.565 	  0.126 	 -0.869
9 	 29 	  0.605 	  0.064 	 -0.930

10 	 0 	  1.000 	 -0.000 	 -0.866
10 	 1 	  0.978 	 -0.104 	 -0.847
10 	 2 	  0.914 	 -0.203 	 -0.791
10 	 3 	  0.809 	 -0.294 	 -0.701
10 	 4 	  0.669 	 -0.372 	 -0.579
10 	 5 	  0.500 	 -0.433 	 -0.433
10 	 6 	  0.309 	 -0.476 	 -0.268
10 	 7 	  0.105 	 -0.497 	 -0.091
10 	 8 	 -0.105 	 -0.497 	  0.091
10 	 9 	 -0.309 	 -0.476 	  0.268
10 	 10 	 -0.500 	 -0.433 	  0.433
10 	 11 	 -0.669 	 -0.372 	  0.579
10 	 12 	 -0.809 	 -0.294 	  0.701
10 	 13 	 -0.914 	 -0.203 	  0.791
10 	 14 	 -0.978 	 -0.104 	  0.847
10 	 15 	 -1.000 	 -0.000 	  0.866
10 	 16 	 -0.978 	  0.104 	  0.847
10 	 17 	 -0.914 	  0.203 	  0.791
10 	 18 	 -0.809 	  0.294 	  0.701
10 	 19 	 -0.669 	  0.372 	  0.579
10 	 20 	 -0.500 	  0.433 	  0.433
10 	 21 	 -0.309 	  0.476 	  0.268
10 	 22 	 -0.105 	  0.497 	  0.091
10 	 23 	  0.105 	  0.497 	 -0.091
10 	 24 	  0.309 	  0.476 	 -0.268
10 	 25 	  0.500 	  0.433 	 -0.433
10 	 26 	  0.669 	  0.372 	 -0.579
10 	 27 	  0.809 	  0.294 	 -0.701
10 	 28 	  0.914 	  0.203 	 -0.791
10 	 29 	  0.978 	  0.104 	 -0.847

11 	 0 	  1.338 	 -0.000 	 -0.743
11 	 1 	  1.309 	 -0.139 	 -0.727
11 	 2 	  1.223 	 -0.272 	 -0.679
11 	 3 	  1.083 	 -0.393 	 -0.601
11 	 4 	  0.895 	 -0.497 	 -0.497
11 	 5 	  0.669 	 -0.579 	 -0.372
11 	 6 	  0.414 	 -0.636 	 -0.230
11 	 7 	  0.140 	 -0.665 	 -0.078
11 	 8 	 -0.140 	 -0.665 	  0.078
11 	 9 	 -0.414 	 -0.636 	  0.230
11 	 10 	 -0.669 	 -0.579 	  0.372
11 	 11 	 -0.895 	 -0.497 	  0.497
11 	 12 	 -1.083 	 -0.393 	  0.601
11 	 13 	 -1.223 	 -0.272 	  0.679
11 	 14 	 -1.309 	 -0.139 	  0.727
11 	 15 	 -1.338 	 -0.000 	  0.743
11 	 16 	 -1.309 	  0.139 	  0.727
11 	 17 	 -1.223 	  0.272 	  0.679
11 	 18 	 -1.083 	  0.393 	  0.601
11 	 19 	 -0.895 	  0.497 	  0.497
11 	 20 	 -0.669 	  0.579 	  0.372
11 	 21 	 -0.414 	  0.636 	  0.230
11 	 22 	 -0.140 	  0.665 	  0.078
11 	 23 	  0.140 	  0.665 	 -0.078
11 	 24 	  0.414 	  0.636 	 -0.230
11 	 25 	  0.669 	  0.579 	 -0.372
11 	 26 	  0.895 	  0.497 	 -0.497
11 	 27 	  1.083 	  0.393 	 -0.601
11 	 28 	  1.223 	  0.272 	 -0.679
11 	 29 	  1.309 	  0.139 	 -0.727

12 	 0 	  1.618 	 -0.000 	 -0.588
12 	 1 	  1.583 	 -0.168 	 -0.575
12 	 2 	  1.478 	 -0.329 	 -0.537
12 	 3 	  1.309 	 -0.476 	 -0.476
12 	 4 	  1.083 	 -0.601 	 -0.393
12 	 5 	  0.809 	 -0.701 	 -0.294
12 	 6 	  0.500 	 -0.769 	 -0.182
12 	 7 	  0.169 	 -0.805 	 -0.061
12 	 8 	 -0.169 	 -0.805 	  0.061
12 	 9 	 -0.500 	 -0.769 	  0.182
12 	 10 	 -0.809 	 -0.701 	  0.294
12 	 11 	 -1.083 	 -0.601 	  0.393
12 	 12 	 -1.309 	 -0.476 	  0.476
12 	 13 	 -1.478 	 -0.329 	  0.537
12 	 14 	 -1.583 	 -0.168 	  0.575
12 	 15 	 -1.618 	 -0.000 	  0.588
12 	 16 	 -1.583 	  0.168 	  0.575
12 	 17 	 -1.478 	  0.329 	  0.537
12 	 18 	 -1.309 	  0.476 	  0.476
12 	 19 	 -1.083 	  0.601 	  0.393
12 	 20 	 -0.809 	  0.701 	  0.294
12 	 21 	 -0.500 	  0.769 	  0.182
12 	 22 	 -0.169 	  0.805 	  0.061
12 	 23 	  0.169 	  0.805 	 -0.061
12 	 24 	  0.500 	  0.769 	 -0.182
12 	 25 	  0.809 	  0.701 	 -0.294
12 	 26 	  1.083 	  0.601 	 -0.393
12 	 27 	  1.309 	  0.476 	 -0.476
12 	 28 	  1.478 	  0.329 	 -0.537
12 	 29 	  1.583 	  0.168 	 -0.575

13 	 0 	  1.827 	 -0.000 	 -0.407
13 	 1 	  1.787 	 -0.190 	 -0.398
13 	 2 	  1.669 	 -0.372 	 -0.372
13 	 3 	  1.478 	 -0.537 	 -0.329
13 	 4 	  1.223 	 -0.679 	 -0.272
13 	 5 	  0.914 	 -0.791 	 -0.203
13 	 6 	  0.565 	 -0.869 	 -0.126
13 	 7 	  0.191 	 -0.909 	 -0.043
13 	 8 	 -0.191 	 -0.909 	  0.043
13 	 9 	 -0.565 	 -0.869 	  0.126
13 	 10 	 -0.914 	 -0.791 	  0.203
13 	 11 	 -1.223 	 -0.679 	  0.272
13 	 12 	 -1.478 	 -0.537 	  0.329
13 	 13 	 -1.669 	 -0.372 	  0.372
13 	 14 	 -1.787 	 -0.190 	  0.398
13 	 15 	 -1.827 	 -0.000 	  0.407
13 	 16 	 -1.787 	  0.190 	  0.398
13 	 17 	 -1.669 	  0.372 	  0.372
13 	 18 	 -1.478 	  0.537 	  0.329
13 	 19 	 -1.223 	  0.679 	  0.272
13 	 20 	 -0.914 	  0.791 	  0.203
13 	 21 	 -0.565 	  0.869 	  0.126
13 	 22 	 -0.191 	  0.909 	  0.043
13 	 23 	  0.191 	  0.909 	 -0.043
13 	 24 	  0.565 	  0.869 	 -0.126
13 	 25 	  0.914 	  0.791 	 -0.203
13 	 26 	  1.223 	  0.679 	 -0.272
13 	 27 	  1.478 	  0.537 	 -0.329
13 	 28 	  1.669 	  0.372 	 -0.372
13 	 29 	  1.787 	  0.190 	 -0.398

14 	 0 	  1.956 	 -0.000 	 -0.208
14 	 1 	  1.914 	 -0.203 	 -0.203
14 	 2 	  1.787 	 -0.398 	 -0.190
14 	 3 	  1.583 	 -0.575 	 -0.168
14 	 4 	  1.309 	 -0.727 	 -0.139
14 	 5 	  0.978 	 -0.847 	 -0.104
14 	 6 	  0.605 	 -0.930 	 -0.064
14 	 7 	  0.204 	 -0.973 	 -0.022
14 	 8 	 -0.204 	 -0.973 	  0.022
14 	 9 	 -0.605 	 -0.930 	  0.064
14 	 10 	 -0.978 	 -0.847 	  0.104
14 	 11 	 -1.309 	 -0.727 	  0.139
14 	 12 	 -1.583 	 -0.575 	  0.168
14 	 13 	 -1.787 	 -0.398 	  0.190
14 	 14 	 -1.914 	 -0.203 	  0.203
14 	 15 	 -1.956 	 -0.000 	  0.208
14 	 16 	 -1.914 	  0.203 	  0.203
14 	 17 	 -1.787 	  0.398 	  0.190
14 	 18 	 -1.583 	  0.575 	  0.168
14 	 19 	 -1.309 	  0.727 	  0.139
14 	 20 	 -0.978 	  0.847 	  0.104
