0 0 0.292527 0.000000 0.000000
1 0 0.293379 0.000000 0.000000
2 0 0.287843 0.000000 0.000000
3 0 0.284011 0.000000 0.000000
4 0 0.286992 0.000000 0.000000
5 0 0.289547 0.000000 0.000000
6 0 0.289547 0.000000 0.000000
7 0 0.291676 0.000000 0.000000
8 0 0.294656 0.000000 0.000000
9 0 0.295082 0.000000 0.000000
10 0 0.293379 0.000000 0.000000
11 0 0.292953 0.000000 0.000000
12 0 0.292101 0.000000 0.000000
13 0 0.295082 0.000000 0.000000
14 0 0.296359 0.000000 0.000000
15 0 0.293805 0.000000 0.000000
16 0 0.295508 0.000000 0.000000
17 0 0.299340 0.000000 0.000000
18 0 0.298063 0.000000 0.000000
19 0 0.297637 0.000000 0.000000
20 0 0.296359 0.000000 0.000000
21 0 0.296359 0.000000 0.000000
22 0 0.296785 0.000000 0.000000
23 0 0.297637 0.000000 0.000000
24 0 0.294230 0.000000 0.000000
25 0 0.292527 0.000000 0.000000
26 0 0.291676 0.000000 0.000000
27 0 0.292101 0.000000 0.000000
28 0 0.290824 0.000000 0.000000
29 0 0.291676 0.000000 0.000000
30 0 0.298488 0.000000 0.000000
31 0 0.293805 0.000000 0.000000
32 0 0.289972 0.000000 0.000000
33 0 0.294230 0.000000 0.000000
34 0 0.291250 0.000000 0.000000
35 0 0.292527 0.000000 0.000000
36 0 0.299766 0.000000 0.000000
37 0 0.297211 0.000000 0.000000
38 0 0.297637 0.000000 0.000000
39 0 0.295934 0.000000 0.000000
40 0 0.291250 0.000000 0.000000
41 0 0.290824 0.000000 0.000000
42 0 0.293379 0.000000 0.000000
43 0 0.290824 0.000000 0.000000
44 0 0.292527 0.000000 0.000000
45 0 0.290398 0.000000 0.000000
46 0 0.287843 0.000000 0.000000
47 0 0.287843 0.000000 0.000000
48 0 0.294230 0.000000 0.000000
49 0 0.293805 0.000000 0.000000
50 0 0.291250 0.000000 0.000000
51 0 0.292101 0.000000 0.000000
52 0 0.288695 0.000000 0.000000
53 0 0.286140 0.000000 0.000000
54 0 0.290398 0.000000 0.000000
55 0 0.297211 0.000000 0.000000
56 0 0.291676 0.000000 0.000000
57 0 0.289972 0.000000 0.000000
58 0 0.288269 0.000000 0.000000
59 0 0.292101 0.000000 0.000000
60 0 0.290398 0.000000 0.000000
61 0 0.286992 0.000000 0.000000
62 0 0.294230 0.000000 0.000000
63 0 0.288695 0.000000 0.000000
64 0 0.285288 0.000000 0.000000
65 0 0.288695 0.000000 0.000000
66 0 0.293379 0.000000 0.000000
67 0 0.286566 0.000000 0.000000
68 0 0.287418 0.000000 0.000000
69 0 0.287418 0.000000 0.000000
70 0 0.294656 0.000000 0.000000
71 0 0.298063 0.000000 0.000000
72 0 0.295508 0.000000 0.000000
73 0 0.291676 0.000000 0.000000
74 0 0.284437 0.000000 0.000000
75 0 0.291676 0.000000 0.000000
76 0 0.296785 0.000000 0.000000

0 1 0.286140 0.000000 0.000000
1 1 0.288269 0.000000 -0.000093
2 1 0.286566 0.000000 0.000053
3 1 0.281030 0.000000 -0.000133
4 1 0.287418 0.000000 -0.000213
5 1 0.288695 0.000000 -0.000200
6 1 0.292101 0.000000 -0.000180
7 1 0.292527 0.000000 -0.000120
8 1 0.294656 0.000000 -0.000126
9 1 0.294656 0.000000 -0.000106
10 1 0.293805 0.000000 -0.000100
11 1 0.295082 0.000000 -0.000153
12 1 0.297637 0.000000 -0.000126
13 1 0.296359 0.000000 -0.000060
14 1 0.298488 0.000000 -0.000033
15 1 0.294656 0.000000 -0.000060
16 1 0.300192 0.000000 -0.000100
17 1 0.301043 0.000000 -0.000007
18 1 0.299766 0.000000 0.000013
19 1 0.297211 0.000000 -0.000020
20 1 0.296785 0.000000 0.000007
21 1 0.295508 0.000000 -0.000033
22 1 0.296785 0.000000 -0.000106
23 1 0.300192 0.000000 -0.000073
24 1 0.300192 0.000000 0.000000
25 1 0.300192 0.000000 0.000047
26 1 0.295934 0.000000 -0.000033
27 1 0.299766 0.000000 -0.000073
28 1 0.299340 0.000000 0.000053
29 1 0.294656 0.000000 0.000013
30 1 0.296359 0.000000 -0.000027
31 1 0.294230 0.000000 -0.000013
32 1 0.296359 0.000000 -0.000073
33 1 0.299766 0.000000 0.000007
34 1 0.295934 0.000000 0.000086
35 1 0.293805 0.000000 0.000067
36 1 0.291676 0.000000 0.000013
37 1 0.294230 0.000000 -0.000067
38 1 0.296359 0.000000 -0.000027
39 1 0.295934 0.000000 0.000220
40 1 0.284437 0.000000 0.000153
41 1 0.287418 0.000000 -0.000133
42 1 0.290398 0.000000 -0.000053
43 1 0.289547 0.000000 0.000000
44 1 0.288269 0.000000 -0.000067
45 1 0.290824 0.000000 -0.000027
46 1 0.289121 0.000000 0.000053
47 1 0.287418 0.000000 -0.000013
48 1 0.287418 0.000000 -0.000060
49 1 0.292101 0.000000 -0.000093
50 1 0.292953 0.000000 -0.000060
51 1 0.292527 0.000000 0.000040
52 1 0.289121 0.000000 0.000120
53 1 0.284011 0.000000 0.000013
54 1 0.287418 0.000000 -0.000173
55 1 0.289972 0.000000 0.000067
56 1 0.283585 0.000000 0.000047
57 1 0.281456 0.000000 -0.000093
58 1 0.284863 0.000000 -0.000086
59 1 0.286992 0.000000 0.000080
60 1 0.280179 0.000000 0.000086
61 1 0.276772 0.000000 -0.000093
62 1 0.282308 0.000000 -0.000086
63 1 0.283159 0.000000 0.000080
64 1 0.283585 0.000000 0.000113
65 1 0.280179 0.000000 -0.000027
66 1 0.282308 0.000000 -0.000120
67 1 0.286140 0.000000 -0.000073
68 1 0.287418 0.000000 -0.000086
69 1 0.287843 0.000000 0.000053
70 1 0.284863 0.000000 0.000073
71 1 0.289121 0.000000 -0.000020
72 1 0.289121 0.000000 -0.000047
73 1 0.290824 0.000000 0.000020
74 1 0.286566 0.000000 -0.000033
75 1 0.285288 0.000000 -0.000040
76 1 0.287418 0.000000 0.000000

0 2 0.289121 0.000000 0.000000
1 2 0.289121 0.000000 -0.000133
2 2 0.286140 0.000000 -0.000146
3 2 0.286992 0.000000 -0.000193
4 2 0.291676 0.000000 -0.000259
5 2 0.294656 0.000000 -0.000086
6 2 0.292527 0.000000 0.000040
7 2 0.291250 0.000000 -0.000093
8 2 0.293379 0.000000 -0.000126
9 2 0.295934 0.000000 -0.000113
10 2 0.297211 0.000000 -0.000040
11 2 0.294656 0.000000 -0.000093
12 2 0.301043 0.000000 -0.000133
13 2 0.299340 0.000000 0.000007
14 2 0.301043 0.000000 -0.000047
15 2 0.301469 0.000000 -0.000033
16 2 0.303172 0.000000 0.000007
17 2 0.301043 0.000000 0.000100
18 2 0.298063 0.000000 0.000073
19 2 0.295082 0.000000 0.000040
